r,t,f,y,ProductionByTechnologyAnnual
"Region1","BIODSL_PROD_001","RES_CWH",2028,0
"Region1","BIODSL_PROD_001","RES_CWH",2029,0
"Region1","BIODSL_PROD_001","RES_CWH",2030,0
"Region1","BIODSL_PROD_001","RES_CWH",2031,0
"Region1","BIODSL_PROD_001","RES_CWH",2032,0
"Region1","BIODSL_PROD_001","RES_CWH",2033,0
"Region1","BIODSL_PROD_001","RES_CWH",2034,0
"Region1","BIODSL_PROD_001","RES_CWH",2035,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2018,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2019,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2020,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2021,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2022,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2023,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2024,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2025,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2026,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2027,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2028,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2029,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2030,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2031,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2032,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2033,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2034,0
"Region1","BIODSL_PROD_001","RES_ELC_APP",2035,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2018,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2019,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2020,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2021,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2022,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2023,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2024,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2025,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2026,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2027,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2028,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2029,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2030,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2031,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2032,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2033,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2034,0
"Region1","BIODSL_PROD_001","RES_ELC_APPb",2035,0
"Region1","BIODSL_PROD_001","SOL",2018,0
"Region1","BIODSL_PROD_001","SOL",2019,0
"Region1","BIODSL_PROD_001","SOL",2020,0
"Region1","BIODSL_PROD_001","SOL",2021,0
"Region1","BIODSL_PROD_001","SOL",2022,0
"Region1","BIODSL_PROD_001","SOL",2023,0
"Region1","BIODSL_PROD_001","SOL",2024,0
"Region1","BIODSL_PROD_001","SOL",2025,0
"Region1","BIODSL_PROD_001","SOL",2026,0
"Region1","BIODSL_PROD_001","SOL",2027,0
"Region1","BIODSL_PROD_001","SOL",2028,0
"Region1","BIODSL_PROD_001","SOL",2029,0
"Region1","BIODSL_PROD_001","SOL",2030,0
"Region1","BIODSL_PROD_001","SOL",2031,0
"Region1","BIODSL_PROD_001","SOL",2032,0
"Region1","BIODSL_PROD_001","SOL",2033,0
"Region1","BIODSL_PROD_001","SOL",2034,0
"Region1","BIODSL_PROD_001","SOL",2035,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2018,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2019,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2020,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2021,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2022,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2023,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2024,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2025,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2026,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2027,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2028,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2029,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2030,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2031,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2032,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2033,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2034,0
"Region1","BIODSL_PROD_001","TRA_AIR_FREIGHT",2035,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2018,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2019,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2020,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2021,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2022,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2023,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2024,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2025,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2026,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2027,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2028,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2029,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2030,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2031,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2032,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2033,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2034,0
"Region1","BIODSL_PROD_001","TRA_AIR_PSNG",2035,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2018,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2019,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2020,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2021,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2022,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2023,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2024,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2025,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2026,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2027,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2028,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2029,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2030,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2031,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2032,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2033,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2034,0
"Region1","BIODSL_PROD_001","TRA_LAND_FREIGHT",2035,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2018,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2019,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2020,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2021,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2022,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2023,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2024,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2025,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2026,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2027,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2028,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2029,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2030,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2031,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2032,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2033,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2034,0
"Region1","BIODSL_PROD_001","TRA_LAND_PSNG",2035,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2018,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2019,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2020,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2021,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2022,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2023,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2024,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2025,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2026,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2027,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2028,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2029,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2030,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2031,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2032,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2033,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2034,0
"Region1","BIODSL_PROD_001","TRA_SHIP_FREIGHT",2035,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2018,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2019,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2020,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2021,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2022,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2023,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2024,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2025,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2026,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2027,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2028,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2029,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2030,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2031,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2032,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2033,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2034,0
"Region1","BIODSL_PROD_001","TRA_SHIP_PSNG",2035,0
"Region1","BIODSL_PROD_001","WND",2018,0
"Region1","BIODSL_PROD_001","WND",2019,0
"Region1","BIODSL_PROD_001","WND",2020,0
"Region1","BIODSL_PROD_001","WND",2021,0
"Region1","BIODSL_PROD_001","WND",2022,0
"Region1","BIODSL_PROD_001","WND",2023,0
"Region1","BIODSL_PROD_001","WND",2024,0
"Region1","BIODSL_PROD_001","WND",2025,0
"Region1","BIODSL_PROD_001","WND",2026,0
"Region1","BIODSL_PROD_001","WND",2027,0
"Region1","BIODSL_PROD_001","WND",2028,0
"Region1","BIODSL_PROD_001","WND",2029,0
"Region1","BIODSL_PROD_001","WND",2030,0
"Region1","BIODSL_PROD_001","WND",2031,0
"Region1","BIODSL_PROD_001","WND",2032,0
"Region1","BIODSL_PROD_001","WND",2033,0
"Region1","BIODSL_PROD_001","WND",2034,0
"Region1","BIODSL_PROD_001","WND",2035,0
"Region1","BIOETH_PROD_001","BIO",2018,0
"Region1","BIOETH_PROD_001","BIO",2019,0
"Region1","BIOETH_PROD_001","BIO",2020,0
"Region1","BIOETH_PROD_001","BIO",2021,0
"Region1","BIOETH_PROD_001","BIO",2022,0
"Region1","BIOETH_PROD_001","BIO",2023,0
"Region1","BIOETH_PROD_001","BIO",2024,0
"Region1","BIOETH_PROD_001","BIO",2025,0
"Region1","BIOETH_PROD_001","BIO",2026,0
"Region1","BIOETH_PROD_001","BIO",2027,0
"Region1","BIOETH_PROD_001","BIO",2028,0
"Region1","BIOETH_PROD_001","BIO",2029,0
"Region1","BIOETH_PROD_001","BIO",2030,0
"Region1","BIOETH_PROD_001","BIO",2031,0
"Region1","BIOETH_PROD_001","BIO",2032,0
"Region1","BIOETH_PROD_001","BIO",2033,0
"Region1","BIOETH_PROD_001","BIO",2034,0
"Region1","BIOETH_PROD_001","BIO",2035,0
"Region1","BIOETH_PROD_001","BIODSL",2018,0
"Region1","BIOETH_PROD_001","BIODSL",2019,0
"Region1","BIOETH_PROD_001","BIODSL",2020,0
"Region1","BIOETH_PROD_001","BIODSL",2021,0
"Region1","BIOETH_PROD_001","BIODSL",2022,0
"Region1","BIOETH_PROD_001","BIODSL",2023,0
"Region1","BIOETH_PROD_001","BIODSL",2024,0
"Region1","BIOETH_PROD_001","BIODSL",2025,0
"Region1","BIOETH_PROD_001","BIODSL",2026,0
"Region1","BIOETH_PROD_001","BIODSL",2027,0
"Region1","BIOETH_PROD_001","BIODSL",2028,0
"Region1","BIOETH_PROD_001","BIODSL",2029,0
"Region1","BIOETH_PROD_001","BIODSL",2030,0
"Region1","BIOETH_PROD_001","BIODSL",2031,0
"Region1","BIOETH_PROD_001","BIODSL",2032,0
"Region1","BIOETH_PROD_001","BIODSL",2033,0
"Region1","BIOETH_PROD_001","BIODSL",2034,0
"Region1","BIOETH_PROD_001","BIODSL",2035,0
"Region1","BIOETH_PROD_001","BIOGSL",2018,0
"Region1","BIOETH_PROD_001","BIOGSL",2019,0
"Region1","BIOETH_PROD_001","BIOGSL",2020,0
"Region1","BIOETH_PROD_001","BIOGSL",2021,0
"Region1","BIOETH_PROD_001","BIOGSL",2022,0
"Region1","BIOETH_PROD_001","BIOGSL",2023,0
"Region1","BIOETH_PROD_001","BIOGSL",2024,0
"Region1","BIOETH_PROD_001","BIOGSL",2025,0
"Region1","BIOETH_PROD_001","BIOGSL",2026,0
"Region1","BIOETH_PROD_001","BIOGSL",2027,0
"Region1","BIOETH_PROD_001","BIOGSL",2028,0
"Region1","BIOETH_PROD_001","BIOGSL",2029,0
"Region1","BIOETH_PROD_001","BIOGSL",2030,0
"Region1","BIOETH_PROD_001","BIOGSL",2031,0
"Region1","BIOETH_PROD_001","BIOGSL",2032,0
"Region1","BIOETH_PROD_001","BIOGSL",2033,0
"Region1","BIOETH_PROD_001","BIOGSL",2034,0
"Region1","BIOETH_PROD_001","BIOGSL",2035,0
"Region1","BIOETH_PROD_001","COA",2018,0
"Region1","BIOETH_PROD_001","COA",2019,0
"Region1","BIOETH_PROD_001","COA",2020,0
"Region1","BIOETH_PROD_001","COA",2021,0
"Region1","BIOETH_PROD_001","COA",2022,0
"Region1","BIOETH_PROD_001","COA",2023,0
"Region1","BIOETH_PROD_001","COA",2024,0
"Region1","BIOETH_PROD_001","COA",2025,0
"Region1","BIOETH_PROD_001","COA",2026,0
"Region1","BIOETH_PROD_001","COA",2027,0
"Region1","BIOETH_PROD_001","COA",2028,0
"Region1","BIOETH_PROD_001","COA",2029,0
"Region1","BIOETH_PROD_001","COA",2030,0
"Region1","BIOETH_PROD_001","COA",2031,0
"Region1","BIOETH_PROD_001","COA",2032,0
"Region1","BIOETH_PROD_001","COA",2033,0
"Region1","BIOETH_PROD_001","COA",2034,0
"Region1","BIOETH_PROD_001","COA",2035,0
"Region1","BIOETH_PROD_001","COM_ELC",2018,0
"Region1","BIOETH_PROD_001","COM_ELC",2019,0
"Region1","BIOETH_PROD_001","COM_ELC",2020,0
"Region1","BIOETH_PROD_001","COM_ELC",2021,0
"Region1","BIOETH_PROD_001","COM_ELC",2022,0
"Region1","BIOETH_PROD_001","COM_ELC",2023,0
"Region1","BIOETH_PROD_001","COM_ELC",2024,0
"Region1","BIOETH_PROD_001","COM_ELC",2025,0
"Region1","BIOETH_PROD_001","COM_ELC",2026,0
"Region1","BIOETH_PROD_001","COM_ELC",2027,0
"Region1","BIOETH_PROD_001","COM_ELC",2028,0
"Region1","BIOETH_PROD_001","COM_ELC",2029,0
"Region1","BIOETH_PROD_001","COM_ELC",2030,0
"Region1","BIOETH_PROD_001","COM_ELC",2031,0
"Region1","BIOETH_PROD_001","COM_ELC",2032,0
"Region1","BIOETH_PROD_001","COM_ELC",2033,0
"Region1","BIOETH_PROD_001","COM_ELC",2034,0
"Region1","BIOETH_PROD_001","COM_ELC",2035,0
"Region1","BIOETH_PROD_001","COM_OTH",2018,0
"Region1","BIOETH_PROD_001","COM_OTH",2019,0
"Region1","BIOETH_PROD_001","COM_OTH",2020,0
"Region1","BIOETH_PROD_001","COM_OTH",2021,0
"Region1","BIOETH_PROD_001","COM_OTH",2022,0
"Region1","BIOETH_PROD_001","COM_OTH",2023,0
"Region1","BIOETH_PROD_001","COM_OTH",2024,0
"Region1","BIOETH_PROD_001","COM_OTH",2025,0
"Region1","BIOETH_PROD_001","COM_OTH",2026,0
"Region1","BIOETH_PROD_001","COM_OTH",2027,0
"Region1","BIOETH_PROD_001","COM_OTH",2028,0
"Region1","BIOETH_PROD_001","COM_OTH",2029,0
"Region1","BIOETH_PROD_001","COM_OTH",2030,0
"Region1","BIOETH_PROD_001","COM_OTH",2031,0
"Region1","BIOETH_PROD_001","COM_OTH",2032,0
"Region1","BIOETH_PROD_001","COM_OTH",2033,0
"Region1","BIOETH_PROD_001","COM_OTH",2034,0
"Region1","BIOETH_PROD_001","COM_OTH",2035,0
"Region1","BIOETH_PROD_001","DSL",2018,0
"Region1","BIOETH_PROD_001","DSL",2019,0
"Region1","BIOETH_PROD_001","DSL",2020,0
"Region1","BIOETH_PROD_001","DSL",2021,0
"Region1","BIOETH_PROD_001","DSL",2022,0
"Region1","BIOETH_PROD_001","DSL",2023,0
"Region1","BIOETH_PROD_001","DSL",2024,0
"Region1","BIOETH_PROD_001","DSL",2025,0
"Region1","BIOETH_PROD_001","DSL",2026,0
"Region1","BIOETH_PROD_001","DSL",2027,0
"Region1","BIOETH_PROD_001","DSL",2028,0
"Region1","BIOETH_PROD_001","DSL",2029,0
"Region1","BIOETH_PROD_001","DSL",2030,0
"Region1","BIOETH_PROD_001","DSL",2031,0
"Region1","BIOETH_PROD_001","DSL",2032,0
"Region1","BIOETH_PROD_001","DSL",2033,0
"Region1","BIOETH_PROD_001","DSL",2034,0
"Region1","BIOETH_PROD_001","DSL",2035,0
"Region1","BIOETH_PROD_001","ELC_001",2018,0
"Region1","BIOETH_PROD_001","ELC_001",2019,0
"Region1","BIOETH_PROD_001","ELC_001",2020,0
"Region1","BIOETH_PROD_001","ELC_001",2021,0
"Region1","BIOETH_PROD_001","ELC_001",2022,0
"Region1","BIOETH_PROD_001","ELC_001",2023,0
"Region1","BIOETH_PROD_001","ELC_001",2024,0
"Region1","BIOETH_PROD_001","ELC_001",2025,0
"Region1","BIOETH_PROD_001","ELC_001",2026,0
"Region1","BIOETH_PROD_001","ELC_001",2027,0
"Region1","BIOETH_PROD_001","ELC_001",2028,0
"Region1","BIOETH_PROD_001","ELC_001",2029,0
"Region1","BIOETH_PROD_001","ELC_001",2030,0
"Region1","BIOETH_PROD_001","ELC_001",2031,0
"Region1","BIOETH_PROD_001","ELC_001",2032,0
"Region1","BIOETH_PROD_001","ELC_001",2033,0
"Region1","BIOETH_PROD_001","ELC_001",2034,0
"Region1","BIOETH_PROD_001","ELC_001",2035,0
"Region1","BIOETH_PROD_001","ELC_002",2018,0
"Region1","BIOETH_PROD_001","ELC_002",2019,0
"Region1","BIOETH_PROD_001","ELC_002",2020,0
"Region1","BIOETH_PROD_001","ELC_002",2021,0
"Region1","BIOETH_PROD_001","ELC_002",2022,0
"Region1","BIOETH_PROD_001","ELC_002",2023,0
"Region1","BIOETH_PROD_001","ELC_002",2024,0
"Region1","BIOETH_PROD_001","ELC_002",2025,0
"Region1","BIOETH_PROD_001","ELC_002",2026,0
"Region1","BIOETH_PROD_001","ELC_002",2027,0
"Region1","BIOETH_PROD_001","ELC_002",2028,0
"Region1","BIOETH_PROD_001","ELC_002",2029,0
"Region1","BIOETH_PROD_001","ELC_002",2030,0
"Region1","BIOETH_PROD_001","ELC_002",2031,0
"Region1","BIOETH_PROD_001","ELC_002",2032,0
"Region1","BIOETH_PROD_001","ELC_002",2033,0
"Region1","BIOETH_PROD_001","ELC_002",2034,0
"Region1","BIOETH_PROD_001","ELC_002",2035,0
"Region1","BIOETH_PROD_001","ELC_003",2018,0
"Region1","BIOETH_PROD_001","ELC_003",2019,0
"Region1","BIOETH_PROD_001","ELC_003",2020,0
"Region1","BIOETH_PROD_001","ELC_003",2021,0
"Region1","BIOETH_PROD_001","ELC_003",2022,0
"Region1","BIOETH_PROD_001","ELC_003",2023,0
"Region1","BIOETH_PROD_001","ELC_003",2024,0
"Region1","BIOETH_PROD_001","ELC_003",2025,0
"Region1","BIOETH_PROD_001","ELC_003",2026,0
"Region1","BIOETH_PROD_001","ELC_003",2027,0
"Region1","BIOETH_PROD_001","ELC_003",2028,0
"Region1","BIOETH_PROD_001","ELC_003",2029,0
"Region1","BIOETH_PROD_001","ELC_003",2030,0
"Region1","BIOETH_PROD_001","ELC_003",2031,0
"Region1","BIOETH_PROD_001","ELC_003",2032,0
"Region1","BIOETH_PROD_001","ELC_003",2033,0
"Region1","BIOETH_PROD_001","ELC_003",2034,0
"Region1","BIOETH_PROD_001","ELC_003",2035,0
"Region1","BIOETH_PROD_001","GEO",2018,0
"Region1","BIOETH_PROD_001","GEO",2019,0
"Region1","BIOETH_PROD_001","GEO",2020,0
"Region1","BIOETH_PROD_001","GEO",2021,0
"Region1","BIOETH_PROD_001","GEO",2022,0
"Region1","BIOETH_PROD_001","GEO",2023,0
"Region1","BIOETH_PROD_001","GEO",2024,0
"Region1","BIOETH_PROD_001","GEO",2025,0
"Region1","BIOETH_PROD_001","GEO",2026,0
"Region1","BIOETH_PROD_001","GEO",2027,0
"Region1","BIOETH_PROD_001","GEO",2028,0
"Region1","BIOETH_PROD_001","GEO",2029,0
"Region1","BIOETH_PROD_001","GEO",2030,0
"Region1","BIOETH_PROD_001","GEO",2031,0
"Region1","BIOETH_PROD_001","GEO",2032,0
"Region1","BIOETH_PROD_001","GEO",2033,0
"Region1","BIOETH_PROD_001","GEO",2034,0
"Region1","BIOETH_PROD_001","GEO",2035,0
"Region1","BIOETH_PROD_001","GSL",2018,0
"Region1","BIOETH_PROD_001","GSL",2019,0
"Region1","BIOETH_PROD_001","GSL",2020,0
"Region1","BIOETH_PROD_001","GSL",2021,0
"Region1","BIOETH_PROD_001","GSL",2022,0
"Region1","BIOETH_PROD_001","GSL",2023,0
"Region1","BIOETH_PROD_001","GSL",2024,0
"Region1","BIOETH_PROD_001","GSL",2025,0
"Region1","BIOETH_PROD_001","GSL",2026,0
"Region1","BIOETH_PROD_001","GSL",2027,0
"Region1","BIOETH_PROD_001","GSL",2028,0
"Region1","BIOETH_PROD_001","GSL",2029,0
"Region1","BIOETH_PROD_001","GSL",2030,0
"Region1","BIOETH_PROD_001","GSL",2031,0
"Region1","BIOETH_PROD_001","GSL",2032,0
"Region1","BIOETH_PROD_001","GSL",2033,0
"Region1","BIOETH_PROD_001","GSL",2034,0
"Region1","BIOETH_PROD_001","GSL",2035,0
"Region1","BIOETH_PROD_001","HYD",2018,0
"Region1","BIOETH_PROD_001","HYD",2019,0
"Region1","BIOETH_PROD_001","HYD",2020,0
"Region1","BIOETH_PROD_001","HYD",2021,0
"Region1","BIOETH_PROD_001","HYD",2022,0
"Region1","BIOETH_PROD_001","HYD",2023,0
"Region1","BIOETH_PROD_001","HYD",2024,0
"Region1","BIOETH_PROD_001","HYD",2025,0
"Region1","BIOETH_PROD_001","HYD",2026,0
"Region1","BIOETH_PROD_001","HYD",2027,0
"Region1","BIOETH_PROD_001","HYD",2028,0
"Region1","BIOETH_PROD_001","HYD",2029,0
"Region1","BIOETH_PROD_001","HYD",2030,0
"Region1","BIOETH_PROD_001","HYD",2031,0
"Region1","BIOETH_PROD_001","HYD",2032,0
"Region1","BIOETH_PROD_001","HYD",2033,0
"Region1","BIOETH_PROD_001","HYD",2034,0
"Region1","BIOETH_PROD_001","HYD",2035,0
"Region1","BIOETH_PROD_001","IND_CHEM",2018,0
"Region1","BIOETH_PROD_001","IND_CHEM",2019,0
"Region1","BIOETH_PROD_001","IND_CHEM",2020,0
"Region1","BIOETH_PROD_001","IND_CHEM",2021,0
"Region1","BIOETH_PROD_001","IND_CHEM",2022,0
"Region1","BIOETH_PROD_001","IND_CHEM",2023,0
"Region1","BIOETH_PROD_001","IND_CHEM",2024,0
"Region1","BIOETH_PROD_001","IND_CHEM",2025,0
"Region1","BIOETH_PROD_001","IND_CHEM",2026,0
"Region1","BIOETH_PROD_001","IND_CHEM",2027,0
"Region1","BIOETH_PROD_001","IND_CHEM",2028,0
"Region1","BIOETH_PROD_001","IND_CHEM",2029,0
"Region1","BIOETH_PROD_001","IND_CHEM",2030,0
"Region1","BIOETH_PROD_001","IND_CHEM",2031,0
"Region1","BIOETH_PROD_001","IND_CHEM",2032,0
"Region1","BIOETH_PROD_001","IND_CHEM",2033,0
"Region1","BIOETH_PROD_001","IND_CHEM",2034,0
"Region1","BIOETH_PROD_001","IND_CHEM",2035,0
"Region1","BIOETH_PROD_001","IND_CMNT",2018,0
"Region1","BIOETH_PROD_001","IND_CMNT",2019,0
"Region1","BIOETH_PROD_001","IND_CMNT",2020,0
"Region1","BIOETH_PROD_001","IND_CMNT",2021,0
"Region1","BIOETH_PROD_001","IND_CMNT",2022,0
"Region1","BIOETH_PROD_001","IND_CMNT",2023,0
"Region1","BIOETH_PROD_001","IND_CMNT",2024,0
"Region1","BIOETH_PROD_001","IND_CMNT",2025,0
"Region1","BIOETH_PROD_001","IND_CMNT",2026,0
"Region1","BIOETH_PROD_001","IND_CMNT",2027,0
"Region1","BIOETH_PROD_001","IND_CMNT",2028,0
"Region1","BIOETH_PROD_001","IND_CMNT",2029,0
"Region1","BIOETH_PROD_001","IND_CMNT",2030,0
"Region1","BIOETH_PROD_001","IND_CMNT",2031,0
"Region1","BIOETH_PROD_001","IND_CMNT",2032,0
"Region1","BIOETH_PROD_001","IND_CMNT",2033,0
"Region1","BIOETH_PROD_001","IND_CMNT",2034,0
"Region1","BIOETH_PROD_001","IND_CMNT",2035,0
"Region1","BIOETH_PROD_001","IND_FOOD",2018,0
"Region1","BIOETH_PROD_001","IND_FOOD",2019,0
"Region1","BIOETH_PROD_001","IND_FOOD",2020,0
"Region1","BIOETH_PROD_001","IND_FOOD",2021,0
"Region1","BIOETH_PROD_001","IND_FOOD",2022,0
"Region1","BIOETH_PROD_001","IND_FOOD",2023,0
"Region1","BIOETH_PROD_001","IND_FOOD",2024,0
"Region1","BIOETH_PROD_001","IND_FOOD",2025,0
"Region1","BIOETH_PROD_001","IND_FOOD",2026,0
